iteration,value,desvio,tipo
0,6.189358169564823,1.6720271120159864,TGC + ResNet18 + ResNet50
1,3.189750576839457,0.3202108064296639,TGC + ResNet18 + ResNet50
2,2.49200013790601,0.2627457124468193,TGC + ResNet18 + ResNet50
3,2.125118346901296,0.17887628496276747,TGC + ResNet18 + ResNet50
4,1.8835803832158071,0.130937333641757,TGC + ResNet18 + ResNet50
5,1.872476471866791,0.1316681475230202,TGC + ResNet18 + ResNet50
6,1.828508522104333,0.1258360499100578,TGC + ResNet18 + ResNet50
7,1.7261715589033957,0.12482964583883065,TGC + ResNet18 + ResNet50
8,1.6565354980912048,0.12674710336272432,TGC + ResNet18 + ResNet50
9,1.5655367717502562,0.10615059609124915,TGC + ResNet18 + ResNet50
10,1.5281780257067061,0.10585708451170454,TGC + ResNet18 + ResNet50
11,1.4358043794237458,0.06783480177013766,TGC + ResNet18 + ResNet50
12,1.4257688257968273,0.06784183869466681,TGC + ResNet18 + ResNet50
13,1.4085406948610062,0.06611452835083767,TGC + ResNet18 + ResNet50
14,1.4085406948610062,0.06611452835083767,TGC + ResNet18 + ResNet50
15,1.3993088620035572,0.06494094205521286,TGC + ResNet18 + ResNet50
16,1.3875475087451565,0.06533212697614528,TGC + ResNet18 + ResNet50
17,1.3875475087451565,0.06533212697614528,TGC + ResNet18 + ResNet50
18,1.383327717068212,0.06598940299378513,TGC + ResNet18 + ResNet50
19,1.383327717068212,0.06598940299378513,TGC + ResNet18 + ResNet50
20,1.3538772877703238,0.06576015651890994,TGC + ResNet18 + ResNet50
21,1.3538772877703238,0.06576015651890994,TGC + ResNet18 + ResNet50
22,1.3502852025757517,0.06485891273589642,TGC + ResNet18 + ResNet50
23,1.3397661566052723,0.0633275973496667,TGC + ResNet18 + ResNet50
24,1.3372638768245744,0.06370096516700624,TGC + ResNet18 + ResNet50
25,1.3372638768245744,0.06370096516700624,TGC + ResNet18 + ResNet50
26,1.3283099091138904,0.06363113953485752,TGC + ResNet18 + ResNet50
27,1.2827307211688044,0.04250541819561945,TGC + ResNet18 + ResNet50
28,1.2827307211688044,0.04250541819561945,TGC + ResNet18 + ResNet50
29,1.2827307211688044,0.04250541819561945,TGC + ResNet18 + ResNet50
30,1.2827307211688044,0.04250541819561945,TGC + ResNet18 + ResNet50
31,1.277852147980811,0.04178552373133749,TGC + ResNet18 + ResNet50
32,1.2778061062316046,0.041789846302904964,TGC + ResNet18 + ResNet50
33,1.2701406681355163,0.042302023661407194,TGC + ResNet18 + ResNet50
34,1.2701406681355163,0.042302023661407194,TGC + ResNet18 + ResNet50
35,1.2701406681355163,0.042302023661407194,TGC + ResNet18 + ResNet50
36,1.2701406681355163,0.042302023661407194,TGC + ResNet18 + ResNet50
37,1.258540381032339,0.03947963199528294,TGC + ResNet18 + ResNet50
38,1.2175321424639416,0.031109068664120477,TGC + ResNet18 + ResNet50
39,1.2175321424639416,0.031109068664120477,TGC + ResNet18 + ResNet50
40,1.213230881113936,0.031084897686629614,TGC + ResNet18 + ResNet50
41,1.2058522889990284,0.02971254518087655,TGC + ResNet18 + ResNet50
42,1.2058522889990284,0.02971254518087655,TGC + ResNet18 + ResNet50
43,1.1963032677059369,0.02952707590201355,TGC + ResNet18 + ResNet50
44,1.1957614908725738,0.02952241021456099,TGC + ResNet18 + ResNet50
45,1.1893559801896578,0.029724398083470875,TGC + ResNet18 + ResNet50
46,1.1893559801896578,0.029724398083470875,TGC + ResNet18 + ResNet50
47,1.1893559801896578,0.029724398083470875,TGC + ResNet18 + ResNet50
48,1.1824491485596107,0.028881039088387,TGC + ResNet18 + ResNet50
49,1.1623930187186926,0.02474807756208709,TGC + ResNet18 + ResNet50
50,1.1623930187186926,0.02474807756208709,TGC + ResNet18 + ResNet50
51,1.1623930187186926,0.02474807756208709,TGC + ResNet18 + ResNet50
52,1.159615959641504,0.02457418977903133,TGC + ResNet18 + ResNet50
53,1.159615959641504,0.02457418977903133,TGC + ResNet18 + ResNet50
54,1.1473719434401244,0.02458340041197193,TGC + ResNet18 + ResNet50
55,1.1473719434401244,0.02458340041197193,TGC + ResNet18 + ResNet50
56,1.147232140767552,0.02455722284467584,TGC + ResNet18 + ResNet50
57,1.147232140767552,0.02455722284467584,TGC + ResNet18 + ResNet50
58,1.1455503965750495,0.024311771248126834,TGC + ResNet18 + ResNet50
59,1.1455503965750495,0.024311771248126834,TGC + ResNet18 + ResNet50
60,1.1455503965750495,0.024311771248126834,TGC + ResNet18 + ResNet50
61,1.1455503965750495,0.024311771248126834,TGC + ResNet18 + ResNet50
62,1.1455503965750495,0.024311771248126834,TGC + ResNet18 + ResNet50
63,1.1455503965750495,0.024311771248126834,TGC + ResNet18 + ResNet50
64,1.1455503965750495,0.024311771248126834,TGC + ResNet18 + ResNet50
65,1.1455503965750495,0.024311771248126834,TGC + ResNet18 + ResNet50
66,1.1411035388816786,0.024432007598075546,TGC + ResNet18 + ResNet50
67,1.1411035388816786,0.024432007598075546,TGC + ResNet18 + ResNet50
68,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
69,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
70,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
71,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
72,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
73,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
74,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
75,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
76,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
77,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
78,1.1393771027535344,0.024427500307736712,TGC + ResNet18 + ResNet50
79,1.1387498095289892,0.02437559569294557,TGC + ResNet18 + ResNet50
80,1.1380640817184733,0.02446594277431376,TGC + ResNet18 + ResNet50
81,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
82,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
83,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
84,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
85,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
86,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
87,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
88,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
89,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
90,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
91,1.1374795915943974,0.024542524532061863,TGC + ResNet18 + ResNet50
