iteration,value,desvio,tipo
0,3.6133639914001012,0.5608626567734011,TGC-MetaSchedule
1,2.3122477795721337,0.26699772903415087,TGC-MetaSchedule
2,2.153277116455365,0.25017219068792684,TGC-MetaSchedule
3,1.95014455723587,0.21345976202698833,TGC-MetaSchedule
4,1.7138997771425164,0.12862178607497726,TGC-MetaSchedule
5,1.6934466092071259,0.11546111534623056,TGC-MetaSchedule
6,1.6052211300378108,0.07273518429396815,TGC-MetaSchedule
7,1.5447411710330412,0.06402254140034905,TGC-MetaSchedule
8,1.5262309241376744,0.06343147800726948,TGC-MetaSchedule
9,1.4876009568951831,0.0565769271101446,TGC-MetaSchedule
10,1.4510306924551288,0.051391608457062476,TGC-MetaSchedule
11,1.4325227842828046,0.047249302506921324,TGC-MetaSchedule
12,1.4325227842828046,0.047249302506921324,TGC-MetaSchedule
13,1.424732093214052,0.049349475541463274,TGC-MetaSchedule
14,1.424732093214052,0.049349475541463274,TGC-MetaSchedule
15,1.395080702253281,0.04965477436057901,TGC-MetaSchedule
16,1.395080702253281,0.04965477436057901,TGC-MetaSchedule
17,1.395080702253281,0.04965477436057901,TGC-MetaSchedule
18,1.384838219421975,0.05124776119660649,TGC-MetaSchedule
19,1.3807133347439422,0.049869684247811484,TGC-MetaSchedule
20,1.3755414076502734,0.05025641777169215,TGC-MetaSchedule
21,1.3618044482892895,0.04978997972805936,TGC-MetaSchedule
22,1.3610191800968183,0.04948231448467004,TGC-MetaSchedule
23,1.3347707326125364,0.04726212302024567,TGC-MetaSchedule
24,1.3153997681863123,0.0467868173251533,TGC-MetaSchedule
25,1.3153997681863123,0.0467868173251533,TGC-MetaSchedule
26,1.2981736971541504,0.04150447469734721,TGC-MetaSchedule
27,1.2981736971541504,0.04150447469734721,TGC-MetaSchedule
28,1.2814793684997858,0.03697840000929835,TGC-MetaSchedule
29,1.2814793684997858,0.03697840000929835,TGC-MetaSchedule
30,1.2730018703483146,0.03742209618802611,TGC-MetaSchedule
