iteration,value,desvio,tipo
0,36.13363991400101,5.608626567734012,TGC + ResNet18
1,108.55313385548062,24.4386497922356,TGC + ResNet18
2,153.84531321029584,25.770116490798237,TGC + ResNet18
3,199.45880491278533,26.634733202914976,TGC + ResNet18
4,255.31075956174078,28.758941951570627,TGC + ResNet18
5,325.7732182341833,36.70711791961972,TGC + ResNet18
6,438.59461714175893,59.67456542870256,TGC + ResNet18
7,546.8486215337786,74.85578696233127,TGC + ResNet18
8,594.1808593563176,74.59685358993609,TGC + ResNet18
9,644.887010465085,74.5704956224852,TGC + ResNet18
10,690.7995083525632,74.58059954474223,TGC + ResNet18
11,730.1845160835583,75.16420782724293,TGC + ResNet18
12,831.4234306854588,94.04731736859159,TGC + ResNet18
13,977.7570302842101,106.82455493827604,TGC + ResNet18
14,1056.149579069459,109.96997644238475,TGC + ResNet18
15,1106.9959301503793,112.93527122884188,TGC + ResNet18
16,1158.1394020120197,112.96752393965035,TGC + ResNet18
17,1222.0283784030346,109.92339818617958,TGC + ResNet18
18,1287.0242404249611,107.28133969782205,TGC + ResNet18
19,1339.6787026645227,110.42880174964311,TGC + ResNet18
20,1382.7596257786656,112.03257747722246,TGC + ResNet18
21,1458.3327588342886,121.59679075117162,TGC + ResNet18
22,1544.46994301833,134.90655648412684,TGC + ResNet18
23,1588.865217100762,136.21735377967633,TGC + ResNet18
24,1631.2119187805342,136.27198300285175,TGC + ResNet18
25,1708.5389190428084,146.18287901888027,TGC + ResNet18
26,1750.4784687607416,145.39976340535662,TGC + ResNet18
27,1826.2422961924012,146.49278982785242,TGC + ResNet18
28,1877.4780954409719,155.40822603130204,TGC + ResNet18
29,1933.11406290103,155.42347056738927,TGC + ResNet18
30,1982.7953902071408,157.96921162166262,TGC + ResNet18
31,2020.8307060692591,158.0126347046065,TGC + ResNet18
32,2058.2518428209637,158.96379359459414,TGC + ResNet18
33,2107.574397388088,158.75614318742822,TGC + ResNet18
34,2185.7339201914383,160.35010933278517,TGC + ResNet18
35,2223.474825242318,160.9553118218985,TGC + ResNet18
36,2266.619249922084,161.97796430838454,TGC + ResNet18
37,2482.4832591026825,230.6313971209514,TGC + ResNet18
38,2525.2960857014764,232.74954426136205,TGC + ResNet18
39,2612.3290080748934,226.86821294138176,TGC + ResNet18
40,2653.646655930796,226.06917465895305,TGC + ResNet18
41,2782.658739880997,235.98142709324853,TGC + ResNet18
42,2832.541786330613,236.92041999603697,TGC + ResNet18
43,2867.143103538856,238.10435097883405,TGC + ResNet18
44,3007.2788327987496,265.7146692048638,TGC + ResNet18
45,3061.8207154639954,265.64728041692786,TGC + ResNet18
46,3101.3449682512696,267.08551083307765,TGC + ResNet18
47,3145.833638758339,267.9664841444552,TGC + ResNet18
48,3195.8492578180967,269.56861053755307,TGC + ResNet18
49,3310.365051575368,285.3386589466613,TGC + ResNet18
50,3348.5631402629265,286.5796550341755,TGC + ResNet18
51,3413.382444692479,292.520366770091,TGC + ResNet18
52,3456.1899465657652,293.7135985527101,TGC + ResNet18
53,3532.549949677963,301.49289308958174,TGC + ResNet18
54,3597.1291827213386,304.31004482541226,TGC + ResNet18
55,3648.80298731227,305.6349297350887,TGC + ResNet18
56,3711.281465357967,306.6197663762699,TGC + ResNet18
57,3781.5990497666303,302.0769479294699,TGC + ResNet18
58,3825.0235097762234,302.26909853604263,TGC + ResNet18
59,3902.6531137823313,310.78909737908737,TGC + ResNet18
60,3938.6999252299665,309.9400776145617,TGC + ResNet18
61,4029.300436812561,319.44943336768836,TGC + ResNet18
62,4163.349955338129,327.8461133495126,TGC + ResNet18
63,4355.382867417349,343.50684302045124,TGC + ResNet18
64,5007.118381159454,671.3943554187762,TGC + ResNet18
65,5052.427905871618,671.899586788724,TGC + ResNet18
66,5118.387339648212,672.3614530088782,TGC + ResNet18
67,5161.8264794513725,672.6996284704173,TGC + ResNet18
68,5207.834824067775,673.7873592313438,TGC + ResNet18
69,5262.71779350892,675.7241903681654,TGC + ResNet18
70,5298.194574279103,675.8425473562572,TGC + ResNet18
71,5340.862144297114,676.197958714753,TGC + ResNet18
72,5410.811021898884,678.2133685137856,TGC + ResNet18
73,5478.539428513662,686.9320572309932,TGC + ResNet18
74,5515.888453381927,687.091891028376,TGC + ResNet18
75,5565.907530486549,694.8839956188868,TGC + ResNet18
76,5617.291641487216,694.7998113343572,TGC + ResNet18
77,5702.617379088433,692.3705707463939,TGC + ResNet18
78,5740.575918719392,691.8058496293573,TGC + ResNet18
79,5799.2498612324125,690.9585749919393,TGC + ResNet18
80,5837.260873562436,690.8941398650525,TGC + ResNet18
81,5903.257113733214,693.7256853897127,TGC + ResNet18
82,6090.794124592766,734.2637818709229,TGC + ResNet18
83,6131.538363798352,733.4840619753387,TGC + ResNet18
84,6180.50820781628,732.9638778424812,TGC + ResNet18
85,6289.864618044362,730.9076669017888,TGC + ResNet18
86,6325.8644534429095,730.6177150101796,TGC + ResNet18
87,6375.494332357573,729.4082822947967,TGC + ResNet18
88,6442.6697433853005,731.2191331925313,TGC + ResNet18
89,6493.510443417789,731.8279520526457,TGC + ResNet18
90,6542.693692035697,731.0290001327746,TGC + ResNet18
91,6612.75904917798,732.0219589303017,TGC + ResNet18
92,6652.760490693488,733.6535487540588,TGC + ResNet18
93,6690.377855406204,734.0808863590902,TGC + ResNet18
94,6793.628548070937,752.800270598391,TGC + ResNet18
95,6833.275203541056,753.9722912153118,TGC + ResNet18
96,6873.5922489225695,754.2482144589915,TGC + ResNet18
97,6922.698862904801,756.0496887743554,TGC + ResNet18
98,6980.0787004654885,757.5799851108205,TGC + ResNet18
99,7031.022883566372,756.0346999346253,TGC + ResNet18
100,7099.201642616843,753.738988880704,TGC + ResNet18
101,7190.261065337908,753.151151719215,TGC + ResNet18
102,7236.113597122873,754.4124729443225,TGC + ResNet18
103,7351.988090724378,749.6349809725544,TGC + ResNet18
104,7403.310363129115,746.4002526544157,TGC + ResNet18
105,7440.863613382354,746.6599812260004,TGC + ResNet18
106,7474.314864476107,747.2853654020007,TGC + ResNet18
107,7549.529426982636,750.28217963561,TGC + ResNet18
108,7605.868874924919,756.6668694834405,TGC + ResNet18
109,7650.068772326972,756.8669669367383,TGC + ResNet18
110,7694.8512631572175,766.0323859451935,TGC + ResNet18
111,7984.9083226926205,808.8512326184812,TGC + ResNet18
112,8039.033492522034,806.8674588701266,TGC + ResNet18
113,8104.569690973853,807.4229102660449,TGC + ResNet18
114,8140.21042925106,808.3202015099176,TGC + ResNet18
115,8213.20613562982,805.5588985578132,TGC + ResNet18
116,8272.354541370894,810.2419791462937,TGC + ResNet18
117,8310.68884407831,810.8486862911881,TGC + ResNet18
118,8359.984270860583,808.106451564182,TGC + ResNet18
119,8529.931060194944,833.4549074814468,TGC + ResNet18
120,8657.323366170087,832.5383771643274,TGC + ResNet18
121,8749.764839398054,836.7226860688621,TGC + ResNet18
122,8802.607123926477,837.519227729942,TGC + ResNet18
123,8891.166972394552,861.9006569645511,TGC + ResNet18
124,8958.230523666816,865.670575861327,TGC + ResNet18
125,9045.333502098585,868.1133768386308,TGC + ResNet18
126,9148.615290858417,876.2182533522731,TGC + ResNet18
127,9193.192314215907,874.0371257532131,TGC + ResNet18
128,9209.520570770697,874.0541533451391,TGC + ResNet18
129,9224.51733838269,874.0050938143413,TGC + ResNet18
130,9239.754040286221,874.0073064397053,TGC + ResNet18
131,9263.513973422336,873.1468749449448,TGC + ResNet18
132,9282.980781803413,872.9178227659834,TGC + ResNet18
133,9298.591717485628,872.9332011879363,TGC + ResNet18
134,9312.614305784495,872.8966974089178,TGC + ResNet18
135,9333.383801014783,871.7699331356832,TGC + ResNet18
136,9348.496758386998,872.0285413125121,TGC + ResNet18
137,9362.23869916413,871.9839719574959,TGC + ResNet18
138,9377.58249517502,872.0194662985454,TGC + ResNet18
139,9392.193984404184,872.0441457923546,TGC + ResNet18
140,9407.539708663495,872.0656315371805,TGC + ResNet18
141,9426.524108978952,873.2465850409617,TGC + ResNet18
142,9443.497837464229,873.2470476961271,TGC + ResNet18
143,9462.956642866775,873.3303896279979,TGC + ResNet18
144,9476.999433518404,873.3442428035981,TGC + ResNet18
145,9492.499484343078,873.0147563201874,TGC + ResNet18
146,9507.323402905971,872.9015509581899,TGC + ResNet18
147,9524.56911651662,872.7278607605301,TGC + ResNet18
