iteration,value,desvio,tipo
0,18.089863599008766,3.4655253054329846,TGC-MetaSchedule
1,5.190971744960939,0.4673134618389002,TGC-MetaSchedule
2,3.4312938516862364,0.2532560680381903,TGC-MetaSchedule
3,2.5828051905588523,0.11838166720776633,TGC-MetaSchedule
4,2.2914389003012974,0.09332363871968936,TGC-MetaSchedule
5,2.1431264858180508,0.0846666267990564,TGC-MetaSchedule
6,1.992455401632425,0.06586305143046504,TGC-MetaSchedule
7,1.8818818198676948,0.05929771828335325,TGC-MetaSchedule
8,1.7595406936100981,0.03909465609940149,TGC-MetaSchedule
9,1.6931024112558581,0.033898405633373804,TGC-MetaSchedule
10,1.6551829662744382,0.03315811773131385,TGC-MetaSchedule
11,1.6267829821843638,0.03167418715500006,TGC-MetaSchedule
12,1.6031614152367755,0.03100390163455757,TGC-MetaSchedule
13,1.5666698480284889,0.027598461711593948,TGC-MetaSchedule
14,1.545652923566136,0.02650252291364387,TGC-MetaSchedule
15,1.5327044987917477,0.02636734091592258,TGC-MetaSchedule
16,1.5184798526465904,0.024732726179007535,TGC-MetaSchedule
17,1.499297321693949,0.02391679672153253,TGC-MetaSchedule
18,1.4818529789202268,0.022867565388840376,TGC-MetaSchedule
19,1.4684664429844096,0.022596896837366452,TGC-MetaSchedule
20,1.4513564635978262,0.021520161283366365,TGC-MetaSchedule
21,1.436030896303757,0.020813485696691256,TGC-MetaSchedule
22,1.4281559166894846,0.02052993581190609,TGC-MetaSchedule
23,1.4170314331718707,0.019910641662888563,TGC-MetaSchedule
24,1.3999598662062878,0.018348045794203814,TGC-MetaSchedule
25,1.3921438004329518,0.017902961065793536,TGC-MetaSchedule
26,1.3829809043973371,0.017570727944357087,TGC-MetaSchedule
27,1.3801983235073776,0.01755756628780929,TGC-MetaSchedule
28,1.370458956666148,0.016787820131030067,TGC-MetaSchedule
29,1.3636255644920732,0.016738298841671773,TGC-MetaSchedule
30,1.3604769893801,0.016741600292209967,TGC-MetaSchedule
31,1.3537187442562095,0.01646743506424013,TGC-MetaSchedule
32,1.343154307709756,0.016025768750699075,TGC-MetaSchedule
33,1.3389412812381436,0.015559007062122132,TGC-MetaSchedule
34,1.3369414379943754,0.015537662387972115,TGC-MetaSchedule
35,1.3344354024525134,0.015551587804099232,TGC-MetaSchedule
36,1.3327851287620023,0.015557784358388779,TGC-MetaSchedule
37,1.3281919743161346,0.01550889146632489,TGC-MetaSchedule
38,1.3254004268026567,0.0153081545944389,TGC-MetaSchedule
39,1.3233912733126494,0.01528502509161215,TGC-MetaSchedule
40,1.3202207860965396,0.01518131528227366,TGC-MetaSchedule
41,1.3157322227148511,0.014810922551871483,TGC-MetaSchedule
42,1.3123275200230244,0.014787791489361426,TGC-MetaSchedule
43,1.3115645415082453,0.014772106290358534,TGC-MetaSchedule
44,1.3049110476230534,0.014293702645370023,TGC-MetaSchedule
45,1.300956900269679,0.01419622166411772,TGC-MetaSchedule
46,1.2978366095663885,0.01416249691579576,TGC-MetaSchedule
47,1.293925843722318,0.013397090617012834,TGC-MetaSchedule
48,1.2915109276814358,0.013353758649388571,TGC-MetaSchedule
49,1.289364581566945,0.0133324215632411,TGC-MetaSchedule
50,1.2875553132145876,0.013177908504565159,TGC-MetaSchedule
51,1.2857327953641366,0.013197394533590041,TGC-MetaSchedule
52,1.2828478497764315,0.013060627455562896,TGC-MetaSchedule
53,1.2797456781031367,0.012892950732347164,TGC-MetaSchedule
54,1.2781325103984316,0.012840977271180302,TGC-MetaSchedule
55,1.272912106448243,0.012607254047667233,TGC-MetaSchedule
56,1.271520544249459,0.012582024409672586,TGC-MetaSchedule
57,1.2679978259194802,0.012322297453368422,TGC-MetaSchedule
58,1.2649083466200575,0.01216622561159426,TGC-MetaSchedule
59,1.262321850566019,0.012059759568208397,TGC-MetaSchedule
60,1.2604492890497088,0.012078143503639545,TGC-MetaSchedule
61,1.2586689003264984,0.012026866921081904,TGC-MetaSchedule
62,1.255945444553548,0.011823270153942248,TGC-MetaSchedule
63,1.252863442343872,0.011615911852202239,TGC-MetaSchedule
64,1.2507453400171127,0.011614481778409961,TGC-MetaSchedule
65,1.2503032975645876,0.011603186502135857,TGC-MetaSchedule
66,1.248645792469667,0.011502786891771897,TGC-MetaSchedule
67,1.2464647193864873,0.011368728748912385,TGC-MetaSchedule
68,1.2447599081273784,0.011225317312206206,TGC-MetaSchedule
69,1.2446240902481271,0.011228639291387609,TGC-MetaSchedule
70,1.242316888548318,0.011137966613091908,TGC-MetaSchedule
71,1.2410852146551345,0.011084692917072854,TGC-MetaSchedule
72,1.2388009051439852,0.010990108458858465,TGC-MetaSchedule
73,1.2383037756000201,0.01096391134359926,TGC-MetaSchedule
74,1.23664464530495,0.010945245748559497,TGC-MetaSchedule
75,1.2360965494836342,0.01091511977338494,TGC-MetaSchedule
76,1.2349574731942818,0.010900917360417916,TGC-MetaSchedule
77,1.231559473479985,0.010814446353797394,TGC-MetaSchedule
78,1.2292779734188568,0.010630876631289383,TGC-MetaSchedule
79,1.2287024034065597,0.010614168282343255,TGC-MetaSchedule
80,1.2275681517467942,0.01061396062575287,TGC-MetaSchedule
81,1.2246913441217973,0.010515705117853352,TGC-MetaSchedule
82,1.2244905521978047,0.010522988271598635,TGC-MetaSchedule
83,1.2236276216763706,0.010467585625203632,TGC-MetaSchedule
84,1.2231161447230157,0.010481124953569551,TGC-MetaSchedule
85,1.221463745268049,0.010500342871498796,TGC-MetaSchedule
86,1.2198697323448002,0.010355223213009137,TGC-MetaSchedule
87,1.2191665907317069,0.010347792739984686,TGC-MetaSchedule
88,1.2178479898327856,0.010282555720108763,TGC-MetaSchedule
89,1.217657978111841,0.010286232628897996,TGC-MetaSchedule
90,1.2162128807895665,0.01016717774139184,TGC-MetaSchedule
91,1.2153548456817203,0.010175697411819657,TGC-MetaSchedule
92,1.2137665793961605,0.010108453853004625,TGC-MetaSchedule
93,1.2132826960794074,0.01010910952751436,TGC-MetaSchedule
94,1.211854885182577,0.01006095577178877,TGC-MetaSchedule
95,1.2108512962991722,0.010038879619722734,TGC-MetaSchedule
96,1.2086141976796074,0.009808136195847354,TGC-MetaSchedule
97,1.208060427005503,0.00979051741715334,TGC-MetaSchedule
98,1.2075117035698868,0.009763840217864153,TGC-MetaSchedule
99,1.2067910699655726,0.009763320259809784,TGC-MetaSchedule
100,1.2067115670246742,0.00976432751302476,TGC-MetaSchedule
101,1.2056695391426568,0.00978281918967312,TGC-MetaSchedule
102,1.204448420421512,0.009742181274769,TGC-MetaSchedule
103,1.2036265440382774,0.00975420146536143,TGC-MetaSchedule
104,1.2031879203667957,0.009689034466684267,TGC-MetaSchedule
105,1.2028429152643842,0.00968674529897132,TGC-MetaSchedule
106,1.2025393245127987,0.009687444913197573,TGC-MetaSchedule
107,1.2009898524917695,0.009579368557954446,TGC-MetaSchedule
108,1.2005184508105629,0.009594374306702293,TGC-MetaSchedule
109,1.1992801456305393,0.009604436234259913,TGC-MetaSchedule
110,1.1992801456305393,0.009604436234259913,TGC-MetaSchedule
111,1.1984782942574501,0.00961323036789587,TGC-MetaSchedule
112,1.1979221064445396,0.009599279664258642,TGC-MetaSchedule
113,1.1975967285935114,0.009602808745738073,TGC-MetaSchedule
114,1.1974274058737127,0.00960372857875983,TGC-MetaSchedule
115,1.1965103685546656,0.009615361709911383,TGC-MetaSchedule
116,1.1960570721158021,0.009622497363599472,TGC-MetaSchedule
117,1.1946567064638365,0.009556092577910735,TGC-MetaSchedule
118,1.1935925921597335,0.009535971294413637,TGC-MetaSchedule
119,1.1920515686843407,0.009433297012675274,TGC-MetaSchedule
120,1.1919966154861226,0.009433033263097076,TGC-MetaSchedule
121,1.1911394083763038,0.009399775948562639,TGC-MetaSchedule
122,1.1906904988294642,0.009402794500226744,TGC-MetaSchedule
123,1.1902710259575338,0.009399944985987008,TGC-MetaSchedule
124,1.189305884139697,0.009392273475687045,TGC-MetaSchedule
125,1.1887102729576917,0.009386966217116793,TGC-MetaSchedule
126,1.1882219922318549,0.009342952945082552,TGC-MetaSchedule
127,1.1839023347959547,0.008913645806164256,TGC-MetaSchedule
128,1.175928762196151,0.008772443832383582,TGC-MetaSchedule
129,1.1710238393975967,0.008685150932541547,TGC-MetaSchedule
130,1.1684566671275438,0.008612955776530998,TGC-MetaSchedule
