iteration,value,desvio,tipo
0,41.86241019649785,4.72639868665898,TGC + MobileNetV2
1,179.83652720804784,71.47201774363336,TGC + MobileNetV2
2,312.92912201712517,88.79000917637472,TGC + MobileNetV2
3,353.95268658694727,89.42791465236255,TGC + MobileNetV2
4,411.3661003664352,89.76036133343116,TGC + MobileNetV2
5,460.70579815250005,92.5221328536408,TGC + MobileNetV2
6,523.3638271878165,96.84959345913052,TGC + MobileNetV2
7,612.0486068133034,102.85686963668074,TGC + MobileNetV2
8,675.9200169750479,103.73130088258084,TGC + MobileNetV2
9,773.8795252253842,109.83382143702691,TGC + MobileNetV2
10,881.2973062591982,134.1624927398193,TGC + MobileNetV2
11,972.7625255788046,140.28792551151818,TGC + MobileNetV2
12,1150.5495612833442,180.10581457244098,TGC + MobileNetV2
13,1206.1752920155654,180.52613018946312,TGC + MobileNetV2
14,1328.3983215717253,191.38484664967834,TGC + MobileNetV2
15,1381.9738453156374,191.75998822069405,TGC + MobileNetV2
16,1455.8034458838383,200.02207028615507,TGC + MobileNetV2
17,1600.8076048718592,207.61187200584945,TGC + MobileNetV2
18,1665.8572313372626,207.50124348622532,TGC + MobileNetV2
19,1779.519985123145,211.52705164898094,TGC + MobileNetV2
20,1879.5667776022478,216.309140241523,TGC + MobileNetV2
21,1940.3729359505762,219.867195158802,TGC + MobileNetV2
22,2031.3696630629743,223.78724911344858,TGC + MobileNetV2
23,2144.9810659254335,223.50917486057182,TGC + MobileNetV2
24,2207.5830995561737,224.29761343842492,TGC + MobileNetV2
25,2344.3767324505075,239.56518075839412,TGC + MobileNetV2
26,2401.8300652825674,242.58498186981262,TGC + MobileNetV2
27,2455.177653987133,248.4982802340245,TGC + MobileNetV2
28,2579.646098063738,273.06867582281706,TGC + MobileNetV2
29,2679.6626025990477,273.3647049152171,TGC + MobileNetV2
30,2777.038629101722,287.52198158468417,TGC + MobileNetV2
31,2894.291731253876,324.0082773524762,TGC + MobileNetV2
32,3021.2594846496454,330.7326683502998,TGC + MobileNetV2
33,3096.1244932507125,330.77192074967354,TGC + MobileNetV2
34,3171.6074355238093,336.17439529243245,TGC + MobileNetV2
35,3333.9143997829087,346.46027839459055,TGC + MobileNetV2
36,3547.201126405598,406.15407265775485,TGC + MobileNetV2
37,3624.413512328311,409.50413615861873,TGC + MobileNetV2
38,3672.6911162274414,410.7176051095688,TGC + MobileNetV2
39,3724.2510780065836,411.41114766343867,TGC + MobileNetV2
40,3793.577779849593,412.8055246585725,TGC + MobileNetV2
41,3887.308545067086,413.9381876389145,TGC + MobileNetV2
42,4036.1056796529206,432.92650265275944,TGC + MobileNetV2
43,4136.08928053229,439.7157225430665,TGC + MobileNetV2
44,4185.039609842738,440.88585640313755,TGC + MobileNetV2
45,4266.801127156976,442.45987025806136,TGC + MobileNetV2
