iteration,value,desvio,tipo
0,55.881825266527954,5.27945250262811,TGC-Ansor
1,115.31441439378493,10.506020965693882,TGC-Ansor
2,186.13800815689598,16.186668088930045,TGC-Ansor
3,233.23544504399442,18.567175447757666,TGC-Ansor
4,280.87944023448046,20.34228046850439,TGC-Ansor
5,339.1848349340176,24.433067299466774,TGC-Ansor
6,399.08021383092466,28.485363867610953,TGC-Ansor
7,451.3935952121302,30.093120346138786,TGC-Ansor
8,506.1876141588665,32.31592722695194,TGC-Ansor
9,606.258038254897,50.98091113569905,TGC-Ansor
10,691.429539325729,55.635050620172656,TGC-Ansor
11,737.3017183427361,56.87496210140261,TGC-Ansor
12,787.656827389806,58.46285960515375,TGC-Ansor
13,834.6263384334217,59.93661687915536,TGC-Ansor
14,886.52274942161,61.978910140478696,TGC-Ansor
15,935.0880726888336,63.56215419079039,TGC-Ansor
16,979.0774709112234,64.73030974605471,TGC-Ansor
17,1028.6935419728013,66.51410481394221,TGC-Ansor
18,1081.012158911311,68.54015851813061,TGC-Ansor
19,1151.3417768091156,72.41762099168923,TGC-Ansor
20,1223.5972379906636,77.23555544797927,TGC-Ansor
21,1270.0088529611935,78.46024414547476,TGC-Ansor
22,1323.3727353070437,80.12032699834768,TGC-Ansor
23,1372.235302387592,82.12289786526061,TGC-Ansor
24,1426.9669580965287,84.22169603677833,TGC-Ansor
25,1482.668009607866,87.43328055641966,TGC-Ansor
26,1532.6478209233042,88.94813227749809,TGC-Ansor
27,1584.568653436793,90.40662314756347,TGC-Ansor
28,1701.0387295150051,112.66418933822871,TGC-Ansor
29,1761.4195196420505,116.05060012976793,TGC-Ansor
30,1816.3951930751603,118.70968535230563,TGC-Ansor
31,1876.6490388366196,121.13903024822486,TGC-Ansor
32,1950.6958288236929,125.5104755262982,TGC-Ansor
33,1994.245370197951,127.13194516823681,TGC-Ansor
34,2041.977205754837,128.4663135584924,TGC-Ansor
35,2093.4048934217917,131.0269027164063,TGC-Ansor
36,2147.9872239179995,132.78244316807965,TGC-Ansor
37,2200.138912258179,135.05816872186156,TGC-Ansor
38,2278.8319656088424,141.0275016107632,TGC-Ansor
39,2326.942052044533,142.62185569336407,TGC-Ansor
40,2388.9926442285328,144.64334974812266,TGC-Ansor
41,2436.2579449057434,146.20472658133016,TGC-Ansor
42,2480.3532363630975,147.6788623644424,TGC-Ansor
43,2542.842414913754,150.9491629686322,TGC-Ansor
44,2600.03526937761,153.622062137523,TGC-Ansor
45,2669.9166758655565,158.79068116948707,TGC-Ansor
46,2718.823147634921,160.2975074967216,TGC-Ansor
47,2786.056147138159,164.56622169664243,TGC-Ansor
48,2829.7908549067556,165.92085521208722,TGC-Ansor
49,2890.9489947187044,168.3916431630495,TGC-Ansor
50,2936.1466383010834,169.82745070796238,TGC-Ansor
51,2984.851356670353,171.82668271032196,TGC-Ansor
52,3058.322825391499,178.215105353664,TGC-Ansor
53,3137.6490582076617,183.2777873473018,TGC-Ansor
54,3190.263992702156,185.86552122946577,TGC-Ansor
55,3242.8142614462927,187.18863364744698,TGC-Ansor
56,3295.6391575456582,189.25579852415328,TGC-Ansor
57,3341.5037493610052,190.7540604147726,TGC-Ansor
58,3397.988839943178,193.32095952028527,TGC-Ansor
59,3454.33682281558,195.37899081387172,TGC-Ansor
60,3505.1433412329143,197.31842992722807,TGC-Ansor
61,3550.608005720801,199.94104048455875,TGC-Ansor
62,3590.2772361319153,201.7814140158886,TGC-Ansor
63,3633.0243498733603,204.40123430553317,TGC-Ansor
